Authors;Title;Year;Journal;Volume;Issue;Cited by;DOI;Link;Affiliations;Language of Original Document;Document Type;Publication Stage;Open Access;Source
"Avatefipour O.; Saad Al-Sumaiti A.; El-Sherbeeny A.M.; Mahrous Awwad E.; Elmeligy M.A.; Mohamed M.A.; Malik H.";An intelligent secured framework for cyberattack detection in electric vehicles' can bus using machine learning;2019;IEEE Access;7;;118;10.1109/ACCESS.2019.2937576;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073035394&doi=10.1109%2fACCESS.2019.2937576&partnerID=40&md5=2988e8ddc82a32d94e8acded5ca67ccf;"Department of Electrical and Computer Engineering, University of Michigan-Dearborn, Dearborn, 48128, MI, United States; Advanced Power and Energy Center, Electrical Engineering and Computer Science, Khalifa University, Abu Dhabi, 127788, United Arab Emirates; Industrial Engineering Department, College of Engineering, King Saud University, Riyadh, 11421, Saudi Arabia; Electrical Engineering Department, College of Engineering, King Saud University, Riyadh, 11421, Saudi Arabia; Advanced Manufacturing Institute, King Saud University, Riyadh, 11421, Saudi Arabia; Electrical Engineering Department, Faculty of Engineering, Minia University, Minia, 61519, Egypt";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Melingi S.B.; Vijayalakshmi V.";Automatic segmentation of sub-acute ischemic stroke lesion by using DTCWT and DBN with parameter fine tuning;2019;Evolutionary Intelligence;12;3;2;10.1007/s12065-019-00240-7;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066027802&doi=10.1007%2fs12065-019-00240-7&partnerID=40&md5=fad68376dfb1304326df053fcdaa608d;Department of Electronics and Communication Engineering, Pondicherry Engineering College, Pillaichavadi, Puducherry, India;English;Article;Final;;Scopus
"Javed A.; Naqvi S.I.; Arshad F.; Amin Y.; Tenhunen H.";A bowtie slotted quad-band notched UWB antenna with defected ground structure;2019;Applied Computational Electromagnetics Society Journal;34;11;0;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077943008&partnerID=40&md5=48376d4a8ab6eefd538f1e3265cb120e;"ACTSENA Research Group, University of Engineering and Technology (UET), Taxila, 47050, Pakistan; Department of Electronic Systems Royal Institute of Technology (KTH), Isafjordsgatn 39, Stockholm, SE-16440, Sweden; TUCS, Department of Information Technology, University of Turku, Turku, 20520, Finland";English;Article;Final;;Scopus
"Castillo A.; Vilà M.; Pedriza I.; Pardo R.; Cámara Y.; Martín E.; Beiroa D.; Torres-Torronteras J.; Oteo M.; Morcillo M.A.; Martí R.; Simó R.; Nogueiras R.; Villena J.A.";Adipocyte MTERF4 regulates non-shivering adaptive thermogenesis and sympathetic-dependent glucose homeostasis;2019;Biochimica et Biophysica Acta - Molecular Basis of Disease;1865;6;6;10.1016/j.bbadis.2019.01.025;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060753238&doi=10.1016%2fj.bbadis.2019.01.025&partnerID=40&md5=09265faa20abcdbd3d1ba26614f8eeb9;"Laboratory of Metabolism and Obesity, Vall d'Hebron - Institut de Recerca, Universitat Autònoma de Barcelona, Barcelona, Spain; Group of Mitochondrial and Neuromuscular Pathology, Vall d'Hebron - Institut de Recerca, Universitat Autònoma de Barcelona, Barcelona, Spain; CIBERER, CIBER on Rare Diseases, Instituto de Salud Carlos III, Barcelona, Spain; Department of Physiology, CIMUS, Universidad de Santiago de Compostela, Santiago de Compostela, Spain; CIBEROBN, CIBER on Physiopathology of Obesity and Nutrition, Santiago de Compostela, Spain; Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas, Madrid, Spain; Group of Diabetes and Metabolism, Vall d'Hebron - Institut de Recerca, Universitat Autònoma de Barcelona, Barcelona, Spain; CIBERDEM, CIBER on Diabetes and Associated Metabolic Diseases, Instituto de Salud Carlos III, Barcelona, Spain";English;Article;Final;"All Open Access; Hybrid Gold Open Access";Scopus
"Bansal N.; Kaur P.";A Novel approach to fuzzy model identification based on bat algorithm;2019;International Journal of Applied Metaheuristic Computing;10;2;1;10.4018/IJAMC.2019040104;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062194446&doi=10.4018%2fIJAMC.2019040104&partnerID=40&md5=4053993adef07386a8fb6a9ad20301dc;"Maharishi Markandeshwar University, Haryana, India; Chandigarh College of Engineering and Technology, Degree Wing, Chandigarh, India";English;Article;Final;;Scopus
"Zhou Z.; Li C.; Yang S.; Guang X.";Practical Inner Codes for BATS Codes in Multi-Hop Wireless Networks;2019;IEEE Transactions on Vehicular Technology;68;3;27;10.1109/TVT.2019.2891842;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063321207&doi=10.1109%2fTVT.2019.2891842&partnerID=40&md5=d3a5ae7da9d8cc8bfed30759c1359111;"National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, 611731, China; School of Electronics and Communication Engineering, Sun Yat-sen University, Shenzhen, 51800, China; School of Science and Engineering, Chinese University of Hong Kong, Shenzhen, 51800, China; Shenzhen Key Laboratory of IoT Intelligent Systems and Wireless Network Technology, Chinese University of Hong Kong, Shenzhen, 518172, China; Shenzhen Research Institute of Big Data, Guangdong, 518172, China; School of Mathematical Sciences and LPMC, Nankai University, Tianjin, 300071, China";English;Article;Final;;Scopus
"Zhang B.; Liu W.; Li S.; Wang W.; Zou H.; Dou Z.";Short-term load forecasting based on wavelet neural network with adaptive mutation bat optimization algorithm;2019;IEEJ Transactions on Electrical and Electronic Engineering;14;3;19;10.1002/tee.22818;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055289091&doi=10.1002%2ftee.22818&partnerID=40&md5=bfefc0f4d8059803b0ca5b55faa64a2f;"School of Electrical and Electronic Engineering, Shandong University of Technology, Zibo, 255049, Shandong, China; Zibo Power Supply Company of State Grid Corporation of China, Zibo, 255000, Shandong, China";English;Article;Final;;Scopus
"Ibrahim S.J.A.; Thangamani M.";Enhanced singular value decomposition for prediction of drugs and diseases with Hepatocellular carcinoma based on Multi-Source Bat Algorithm based random walk;2019;Measurement: Journal of the International Measurement Confederation;141;;7;10.1016/j.measurement.2019.02.056;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064623105&doi=10.1016%2fj.measurement.2019.02.056&partnerID=40&md5=86676532bb0c37c214a65fa220ec5fa6;"Anna University, Chennai, Tamilnadu, India; Kongu Engineering College, Perundurai, Tamilnadu, India";English;Article;Final;;Scopus
"Goyal V.; Shukla A.";Content based image retrieval using support vector machines;2019;Journal of Advanced Research in Dynamical and Control Systems;11;10 Special Issue;1;10.5373/JARDCS/V11SP10/20192851;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074827550&doi=10.5373%2fJARDCS%2fV11SP10%2f20192851&partnerID=40&md5=159241dcca72c1e90540fec0ce28dedb;Department of Electronics & Communication Engineering, GLA University, Mathura, India;English;Article;Final;;Scopus
"Vázquez-Castillo S.; Miranda-Jácome A.; Ruelas Inzunza E.";Patterns of frugivory in the columnar cactus Pilosocereus leucocephalus;2019;Ecology and Evolution;9;3;10;10.1002/ece3.4833;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061490963&doi=10.1002%2fece3.4833&partnerID=40&md5=005561c2dacc244ba96e1bea08d3c1ac;"Facultad de Biología, Universidad Veracruzana, Xalapa, Veracruz, Mexico; Instituto de Investigaciones Biológicas, Universidad Veracruzana, Xalapa, Veracruz, Mexico; Instituto de Biotecnología y Ecología Aplicada, Universidad Veracruzana, Xalapa, Veracruz, Mexico";English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Alphonse A.S.; Starvin M.S.";A novel maximum and minimum response-based Gabor (MMRG) feature extraction method for facial expression recognition;2019;Multimedia Tools and Applications;78;16;14;10.1007/s11042-019-7646-9;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065447871&doi=10.1007%2fs11042-019-7646-9&partnerID=40&md5=fae39b43b6008eab901dba8fd6a3c461;"Department of CSE, Regional Campus of Anna University, Tirunelveli, 627007, India; Department of Mechanical Engineering, University College of Engineering, Nagercoil, 629004, India";English;Article;Final;;Scopus
"Sood M.; Verma S.; Panchal V.K.; Kavita";Optimal path planning using swarm intelligence based hybrid techniques;2019;Journal of Computational and Theoretical Nanoscience;16;9;37;10.1166/jctn.2019.8240;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074799048&doi=10.1166%2fjctn.2019.8240&partnerID=40&md5=734dc96a3ddfca714d65c3fcfdd406e5;"Department of Computer Science and Engineering, Lovely Professional University, Phagwara, 144411, India; Computational Intelligence Research Group (CiRG), Delhi, 110032, India";English;Article;Final;;Scopus
"Dong H.; Yang X.; Li A.; Xie Z.; Zuo Y.";Bio-inspired PHM model for diagnostics of faults in power transformers using dissolved gas-in-oil data;2019;Sensors (Switzerland);19;4;13;10.3390/s19040845;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061862571&doi=10.3390%2fs19040845&partnerID=40&md5=d04f7e864ba823d563b25eb70668e76e;"College of Information Engineering and college of Qianhu, Nanchang University, Nanchang, 330031, China; College of Information Engineering, Nanchang University, Nanchang, 330031, China";English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Zhang Z.; Wang Z.; Chen Z.; Wang G.; Shen N.; Guo C.";Study on grid-connected strategy of distribution network with high hydropower penetration rate in isolated operation;2019;Processes;7;6;11;10.3390/pr7060328;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067186796&doi=10.3390%2fpr7060328&partnerID=40&md5=f3326c420352a2a43f57016f026c8e55;"School of Electrical Engineering, Guangzhou College of South China University of Technology, Guangzhou, 510800, China; School of Electric Power, South China University of Technology, Guangzhou, 510641, China; Shaoguan Power Supply Bureau, Guangdong Power Grid Corporation, Shaoguan, 512300, China";English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Hashmi A.S.; Ahmad T.";Baad: A self-optimizing Algorithmfor anomaly detection;2019;International Journal of Innovative Technology and Exploring Engineering;8;7;0;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067857117&partnerID=40&md5=1bb3f3a2ce6b28fe576b586432dd3703;Department of Computer Engineering, Jamia Millia Islamia, Delhi, India;English;Article;Final;;Scopus
"Chyn K.; Lin T.-E.; Chen Y.-K.; Chen C.-Y.; Fitzgerald L.A.";The magnitude of roadkill in Taiwan: Patterns and consequences revealed by citizen science;2019;Biological Conservation;237;;28;10.1016/j.biocon.2019.07.014;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069581009&doi=10.1016%2fj.biocon.2019.07.014&partnerID=40&md5=39f2cc5540bc3e6da3b8307393b32d92;"Biodiversity Research and Teaching Collections, Wildlife & Fisheries Sciences Dept. and Applied Biodiversity Science Program, Texas A&M University, 534 John Kimbrough Blvd, College Station, TX, United States; Zoology Dept., Taiwan Endemic Species Research Institute, No. 1號, Minsheng East Road, Jiji Township, Nantou County, Taiwan";English;Article;Final;;Scopus
"Moñino-Romero S.; Erkert L.; Schmidthaler K.; Diesner S.C.; Sallis B.F.; Pennington L.; Jardetzky T.; Oettgen H.C.; Bohle B.; Fiebiger E.; Szépfalusi Z.";The soluble isoform of human FcɛRI is an endogenous inhibitor of IgE-mediated mast cell responses;2019;Allergy: European Journal of Allergy and Clinical Immunology;74;2;22;10.1111/all.13567;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056757650&doi=10.1111%2fall.13567&partnerID=40&md5=606e539cd99116e1ced02e8cd3ce1944;"Department of Pediatrics and Adolescent Medicine, Medical University Vienna, Vienna, Austria; Division of Gastroenterology, Hepatology and Nutrition, Department of Medicine, Boston Children's Hospital, Boston, MA, United States; Department of Pediatrics, Harvard Medical School, Boston, MA, United States; Department of Structural Biology, School of Medicine, Stanford University, Stanford, CA, United States; Division of Immunology, Department of Medicine, Boston Children's Hospital, Boston, MA, United States; Department of Pathophysiology and Allergy Research, Medical University of Vienna, Vienna, Austria";English;Article;Final;"All Open Access; Green Open Access";Scopus
"Devi S.G.; Sabrigiriraj M.";Swarm intelligent based online feature selection (OFS) and weighted entropy frequent pattern mining (WEFPM) algorithm for big data analysis;2019;Cluster Computing;22;;9;10.1007/s10586-017-1489-9;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038084236&doi=10.1007%2fs10586-017-1489-9&partnerID=40&md5=16bc06582250c272730a5c54be92af4a;"Department of Information Technology, Coimbatore Institute of Engineering and Technology, Coimbatore, 641 109, Tamilnadu, India; Department of Electronics and Communication Engineering, SVS College of Engineering, Coimbatore, 642 109, Tamilnadu, India";English;Article;Final;;Scopus
"Li G.; Law Y.Z.; Jaiman R.K.";A novel 3D variational aeroelastic framework for flexible multibody dynamics: Application to bat-like flapping dynamics;2019;Computers and Fluids;180;;18;10.1016/j.compfluid.2018.11.013;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057574004&doi=10.1016%2fj.compfluid.2018.11.013&partnerID=40&md5=3b171dc27bd918da446a8f1c9460091a;"Department of Mechanical Engineering, National University of Singapore, 119077, Singapore; Department of Mechanical Engineering, University of British Columbia, Vancouver, V6T 1Z4, BC, Canada";English;Article;Final;"All Open Access; Green Open Access";Scopus
"Chakraborty F.; Nandi D.; Roy P.K.";Oppositional symbiotic organisms search optimization for multilevel thresholding of color image;2019;Applied Soft Computing Journal;82;;37;10.1016/j.asoc.2019.105577;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067225972&doi=10.1016%2fj.asoc.2019.105577&partnerID=40&md5=00739b6b31f8f7fa7100840fd175e6a5;"Department of Computer Science & Engineering, National Institute of Technology, Durgapur, West Bengal, India; Department of Electrical Engineering, Kalyani Government Engineering College, Kalyani, West Bengal, India";English;Article;Final;;Scopus
"Nguyen T.-T.; Pan J.-S.; Dao T.-K.";A compact bat algorithm for unequal clustering in wireless sensor networks;2019;Applied Sciences (Switzerland);9;10;99;10.3390/app9101973;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066490571&doi=10.3390%2fapp9101973&partnerID=40&md5=6e52732eb8cec804213c310e83199e97;"Fujian Provincial Key Laboratory of Big Data Mining and Applications, Fujian University of Technology, Fuzhou, Fujian, 350118, China; Intelligent Information Processing Research Center, Fujian University of Technology, Fuzhou, Fujian, 350118, China; Department of Information Technology, Haiphong Private University, Haiphong, 180000, Viet Nam; College of Computer Science and Engineering, Shandong University of Science and Technology, Qingdao, 266510, China; College of Informatics, Chaoyang University of Science and Technology, Taichung, 413, Taiwan";English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Gadiparthi C.; Bathina M.; Emani S.; Padyala V.V.P.";The spectrum sensing and path optimization techniques in cognitive radio networks;2019;International Journal of Innovative Technology and Exploring Engineering;8;10;1;10.35940/ijitee.H6581.0881019;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071273943&doi=10.35940%2fijitee.H6581.0881019&partnerID=40&md5=864b89c385822caf97ae197c3d30ce44;Department of CSE, KLEF, Guntur Dt, Vaddeswaram, Andhra Pradesh, India;English;Article;Final;"All Open Access; Bronze Open Access";Scopus
"Dhend M.H.; Chile R.H.";Hybrid neural network with bat approach for smart grid fault location;2019;International Journal of Reasoning-based Intelligent Systems;11;3;2;10.1504/IJRIS.2019.102600;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073390694&doi=10.1504%2fIJRIS.2019.102600&partnerID=40&md5=ea0e717c219a320a434d134462c09944;"Department of Electrical Engineering, AISSMS College of Engineering, Pune, Maharashtra, India; Department of Instrumentation, SGGS Institute of Engineering and Technology, Nanded, Maharashtra, India";English;Article;Final;;Scopus
"Soni M.; George A.";Optimal design of unequal conductor spacing in grounding grid by modern computational intelligent techniques;2019;International Journal of Innovative Technology and Exploring Engineering;8;10;2;10.35940/ijitee.J9618.0881019;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071320991&doi=10.35940%2fijitee.J9618.0881019&partnerID=40&md5=af52d43847e1cc0936dc729c11ad3e60;"M.S. Engineering College, Bengaluru, India; MVJ College of Engineering, Bengaluru, India";English;Article;Final;"All Open Access; Bronze Open Access";Scopus
